index,Core Density,CC AB,F1,Team_Strength,Team Size,Impurity,Indegree_Team_A,Indegree_Team_B,Outdegree_Team_A,Outdegree_Team_B,External Network Density
Impurity_80_TS_5_embed_P30N_C10N_trial_39,100.0,0.6871212481620274,0.0,0.0411,5,80.0,50.0,50.0,50.0,50.0,8.6
Impurity_80_TS_5_embed_P30N_C10N_trial_40,100.0,0.5566769234265644,0.0,0.0409999999999999,5,80.0,50.0,50.0,50.0,50.0,8.433333333333334
Impurity_80_TS_5_embed_P30N_C10N_trial_41,100.0,0.3611010275535131,0.0,0.0384,5,80.0,40.0,40.0,40.0,40.0,7.066666666666666
Impurity_80_TS_5_embed_P30N_C10N_trial_42,100.0,0.444519138765893,0.0,0.0397,5,80.0,35.0,35.0,35.0,35.0,6.566666666666666
Impurity_80_TS_5_embed_P30N_C10N_trial_43,100.0,0.4596743583586,0.0,0.0374,5,80.0,15.0,15.0,15.0,15.0,3.2333333333333334
Impurity_80_TS_5_embed_P30N_C10N_trial_44,100.0,0.7893456180137247,0.0,0.0389999999999999,5,80.0,45.0,45.0,45.0,45.0,7.966666666666667
Impurity_80_TS_5_embed_P30N_C10N_trial_45,100.0,0.4842631948456994,0.0,0.0406,5,80.0,45.0,45.0,45.0,45.0,8.033333333333333
Impurity_80_TS_5_embed_P30N_C10N_trial_46,100.0,0.7114579748023704,0.0,0.0401,5,80.0,50.0,50.0,50.0,50.0,8.233333333333333
Impurity_80_TS_5_embed_P30N_C10N_trial_47,100.0,0.8796067521118479,0.0,0.0380999999999999,5,80.0,35.0,35.0,35.0,35.0,6.8
Impurity_80_TS_5_embed_P30N_C10N_trial_48,100.0,0.864956693624277,0.0,0.0356,5,80.0,15.0,15.0,15.0,15.0,2.5
Impurity_80_TS_5_embed_P30N_C10N_trial_49,100.0,0.8421771069947881,0.0,0.0367,5,80.0,10.0,10.0,10.0,10.0,2.1
Impurity_80_TS_5_embed_P30N_C10N_trial_50,100.0,0.6235266099789926,0.0,0.0385999999999999,5,80.0,30.0,30.0,30.0,30.0,5.066666666666666
Impurity_80_TS_5_embed_P30N_C10N_trial_51,100.0,0.756586868701306,0.0,0.0427,5,80.0,50.0,50.0,50.0,50.0,8.833333333333334
Impurity_80_TS_5_embed_P30N_C10N_trial_52,100.0,0.6906059080923745,0.0,0.0393,5,80.0,40.0,40.0,40.0,40.0,7.433333333333334
Impurity_80_TS_5_embed_P30N_C10N_trial_53,100.0,0.8513596611804864,0.0,0.037,5,80.0,40.0,40.0,40.0,40.0,6.933333333333334
Impurity_80_TS_5_embed_P30N_C10N_trial_54,100.0,0.7930897945972544,0.0,0.0376,5,80.0,20.0,20.0,20.0,20.0,3.533333333333333
Impurity_80_TS_5_embed_P30N_C10N_trial_55,100.0,0.8769074054081313,0.0,0.0375,5,80.0,10.0,10.0,10.0,10.0,2.4
Impurity_80_TS_5_embed_P30N_C10N_trial_56,100.0,0.9077858370921962,0.0,0.0405999999999999,5,80.0,45.0,45.0,45.0,45.0,7.366666666666666
Impurity_80_TS_5_embed_P30N_C10N_trial_57,100.0,-0.0099871879561475,0.0,0.0394,5,80.0,45.0,45.0,45.0,45.0,7.866666666666666
Impurity_80_TS_5_embed_P30N_C10N_trial_58,100.0,0.7102793384943523,0.0,0.0365999999999999,5,80.0,20.0,20.0,20.0,20.0,3.333333333333333
Impurity_80_TS_5_embed_P30N_C10N_trial_59,100.0,0.6276546389076906,0.0,0.0382,5,80.0,30.0,30.0,30.0,30.0,5.733333333333333
Impurity_80_TS_5_embed_P30N_C10N_trial_60,100.0,0.7653119706348368,0.0,0.0405,5,80.0,45.0,45.0,45.0,45.0,7.6
Impurity_80_TS_5_embed_P30N_C10N_trial_61,100.0,0.8812868915273587,0.0,0.0381,5,80.0,10.0,10.0,10.0,10.0,2.0
Impurity_80_TS_5_embed_P30N_C10N_trial_62,100.0,0.691527827508751,0.0,0.0411,5,80.0,55.0,55.0,55.0,55.0,9.466666666666669
Impurity_80_TS_5_embed_P30N_C10N_trial_63,100.0,0.9484507005071536,0.0,0.0371,5,80.0,15.0,15.0,15.0,15.0,2.7
Impurity_80_TS_5_embed_P30N_C10N_trial_64,100.0,0.8724626880959314,0.0,0.039,5,80.0,35.0,35.0,35.0,35.0,6.066666666666666
Impurity_80_TS_5_embed_P30N_C10N_trial_65,100.0,0.7729301586103405,0.0,0.0399,5,80.0,25.0,25.0,25.0,25.0,4.733333333333333
Impurity_80_TS_5_embed_P30N_C10N_trial_66,100.0,0.6396991834721208,0.0,0.0402,5,80.0,40.0,40.0,40.0,40.0,7.566666666666666
Impurity_80_TS_5_embed_P30N_C10N_trial_67,100.0,-0.2784155671538215,0.0,0.0399,5,80.0,30.0,30.0,30.0,30.0,5.466666666666667
Impurity_80_TS_5_embed_P30N_C10N_trial_68,100.0,0.322088586478805,0.0,0.0397,5,80.0,35.0,35.0,35.0,35.0,6.3
Impurity_80_TS_5_embed_P30N_C10N_trial_69,100.0,0.8274650451232247,0.0,0.0379,5,80.0,10.0,10.0,10.0,10.0,2.3666666666666667
Impurity_80_TS_5_embed_P30N_C10N_trial_70,100.0,0.7321063379210171,0.0,0.0375999999999999,5,80.0,20.0,20.0,20.0,20.0,3.566666666666667
Impurity_80_TS_5_embed_P30N_C10N_trial_71,100.0,0.7269280070500801,0.0,0.0368999999999999,5,80.0,15.0,15.0,15.0,15.0,2.433333333333333
Impurity_80_TS_5_embed_P30N_C10N_trial_72,100.0,0.3961274039242574,0.0,0.0399,5,80.0,35.0,35.0,35.0,35.0,6.266666666666667
Impurity_80_TS_5_embed_P30N_C10N_trial_73,100.0,0.9020085911002056,0.0,0.0399,5,80.0,55.0,55.0,55.0,55.0,8.966666666666667
Impurity_80_TS_5_embed_P30N_C10N_trial_74,100.0,0.7344896069045591,0.0,0.0390999999999999,5,80.0,30.0,30.0,30.0,30.0,5.933333333333334
Impurity_80_TS_5_embed_P30N_C10N_trial_75,100.0,0.0580620304724846,0.0,0.0378999999999999,5,80.0,30.0,30.0,30.0,30.0,4.7
Impurity_80_TS_5_embed_P30N_C10N_trial_76,100.0,0.4704408644933301,0.0,0.036,5,80.0,10.0,10.0,10.0,10.0,2.0
Impurity_80_TS_5_embed_P30N_C10N_trial_77,100.0,0.8818274767333741,0.0,0.0390999999999999,5,80.0,25.0,25.0,25.0,25.0,4.9
Impurity_80_TS_5_embed_P30N_C10N_trial_78,100.0,0.2147338407746295,0.0,0.038,5,80.0,15.0,15.0,15.0,15.0,2.7666666666666666
Impurity_80_TS_5_embed_P30N_C10N_trial_79,100.0,0.8321011992435354,0.0,0.0384,5,80.0,35.0,35.0,35.0,35.0,6.133333333333334
Impurity_80_TS_5_embed_P30N_C10N_trial_80,100.0,0.8648692563956208,0.0,0.0375,5,80.0,35.0,35.0,35.0,35.0,6.266666666666667
Impurity_80_TS_5_embed_P30N_C10N_trial_81,100.0,-0.1046803756287791,0.0,0.0387,5,80.0,20.0,20.0,20.0,20.0,3.7
Impurity_80_TS_5_embed_P30N_C10N_trial_82,100.0,0.6431926609853524,0.0,0.0376,5,80.0,25.0,25.0,25.0,25.0,5.2
Impurity_80_TS_5_embed_P30N_C10N_trial_83,100.0,0.7967351697830103,0.0,0.0384,5,80.0,10.0,10.0,10.0,10.0,2.0
Impurity_80_TS_5_embed_P30N_C10N_trial_84,100.0,0.7580001086387004,0.0,0.0377,5,80.0,25.0,25.0,25.0,25.0,4.333333333333333
Impurity_80_TS_5_embed_P30N_C10N_trial_85,100.0,0.7798284565866563,0.0,0.0422,5,80.0,55.0,55.0,55.0,55.0,9.6
Impurity_80_TS_5_embed_P30N_C10N_trial_86,100.0,0.7875183790754602,0.0,0.0371,5,80.0,25.0,25.0,25.0,25.0,4.6
Impurity_80_TS_5_embed_P30N_C10N_trial_87,100.0,0.7990770099327686,0.0,0.0396999999999999,5,80.0,45.0,45.0,45.0,45.0,7.633333333333334
Impurity_80_TS_5_embed_P30N_C10N_trial_88,100.0,0.9383774840874995,0.0,0.038,5,80.0,25.0,25.0,25.0,25.0,4.666666666666667
Impurity_80_TS_5_embed_P30N_C10N_trial_89,100.0,0.7479210247087366,0.0,0.039,5,80.0,40.0,40.0,40.0,40.0,6.933333333333334
Impurity_80_TS_5_embed_P30N_C10N_trial_90,100.0,0.4301838955853158,0.0,0.0359,5,80.0,25.0,25.0,25.0,25.0,4.233333333333333
Impurity_80_TS_5_embed_P30N_C10N_trial_91,100.0,0.6424646657984628,0.0,0.0389,5,80.0,45.0,45.0,45.0,45.0,7.866666666666666
Impurity_80_TS_5_embed_P30N_C10N_trial_92,100.0,0.6130044954867666,0.0,0.0398,5,80.0,35.0,35.0,35.0,35.0,6.566666666666666
Impurity_80_TS_5_embed_P30N_C10N_trial_93,100.0,0.8881556520220791,0.0,0.0366999999999999,5,80.0,10.0,10.0,10.0,10.0,2.2666666666666666
Impurity_80_TS_5_embed_P30N_C10N_trial_94,100.0,0.6657189466581449,0.0,0.0390999999999999,5,80.0,25.0,25.0,25.0,25.0,4.133333333333334
Impurity_80_TS_5_embed_P30N_C10N_trial_95,100.0,0.0740700754360553,0.0,0.0392,5,80.0,40.0,40.0,40.0,40.0,6.633333333333334
Impurity_80_TS_5_embed_P30N_C10N_trial_96,100.0,0.9485422561910708,0.0,0.0364,5,80.0,20.0,20.0,20.0,20.0,3.933333333333333
Impurity_80_TS_5_embed_P30N_C10N_trial_97,100.0,0.8544096000056549,0.0,0.0397,5,80.0,50.0,50.0,50.0,50.0,8.7
Impurity_80_TS_5_embed_P30N_C10N_trial_98,100.0,0.6942109430215582,0.0,0.0388,5,80.0,30.0,30.0,30.0,30.0,5.066666666666666
Impurity_80_TS_5_embed_P30N_C10N_trial_99,100.0,0.840635668033551,0.0,0.039,5,80.0,50.0,50.0,50.0,50.0,8.5
Impurity_100_TS_5_embed_P30N_C10N_trial_0,100.0,0.552801108583912,0.0,0.0343,5,100.0,25.0,25.0,25.0,25.0,4.733333333333333
Impurity_100_TS_5_embed_P30N_C10N_trial_1,100.0,0.8704752807274234,0.0,0.0136,5,100.0,15.0,15.0,15.0,15.0,2.466666666666667
Impurity_100_TS_5_embed_P30N_C10N_trial_2,100.0,0.9094655888913934,0.0,0.0353,5,100.0,25.0,25.0,25.0,25.0,4.933333333333334
Impurity_100_TS_5_embed_P30N_C10N_trial_3,100.0,0.9732647237744072,0.0,0.0537,5,100.0,50.0,50.0,50.0,50.0,8.266666666666667
Impurity_100_TS_5_embed_P30N_C10N_trial_4,100.0,0.7467323896268993,0.0,0.0405,5,100.0,30.0,30.0,30.0,30.0,5.033333333333333
Impurity_100_TS_5_embed_P30N_C10N_trial_5,100.0,0.9825508032696376,0.0,0.0128,5,100.0,15.0,15.0,15.0,15.0,3.2333333333333334
Impurity_100_TS_5_embed_P30N_C10N_trial_6,100.0,0.9169463119425726,0.0,0.0372,5,100.0,30.0,30.0,30.0,30.0,5.3
Impurity_100_TS_5_embed_P30N_C10N_trial_7,100.0,0.9881678416968628,0.0,0.0241,5,100.0,20.0,20.0,20.0,20.0,3.8666666666666663
Impurity_100_TS_5_embed_P30N_C10N_trial_8,100.0,0.8305012344889878,0.0,0.0553,5,100.0,55.0,55.0,55.0,55.0,9.466666666666669
Impurity_100_TS_5_embed_P30N_C10N_trial_9,100.0,0.8370548435918893,0.0,0.0532,5,100.0,50.0,50.0,50.0,50.0,8.2
Impurity_100_TS_5_embed_P30N_C10N_trial_10,100.0,0.9378863592282178,0.0,0.0102,5,100.0,10.0,10.0,10.0,10.0,2.2666666666666666
Impurity_100_TS_5_embed_P30N_C10N_trial_11,100.0,0.9636907448050032,0.0,0.0124,5,100.0,15.0,15.0,15.0,15.0,2.7333333333333334
Impurity_100_TS_5_embed_P30N_C10N_trial_12,100.0,0.9509272610512952,0.0,0.0523,5,100.0,45.0,45.0,45.0,45.0,7.466666666666667
Impurity_100_TS_5_embed_P30N_C10N_trial_13,100.0,0.9505426174972242,0.0,0.0354,5,100.0,25.0,25.0,25.0,25.0,4.533333333333333
Impurity_100_TS_5_embed_P30N_C10N_trial_14,100.0,0.9842743923662218,0.0,0.0133,5,100.0,15.0,15.0,15.0,15.0,3.2
Impurity_100_TS_5_embed_P30N_C10N_trial_15,100.0,0.924322177302826,0.0,0.0419,5,100.0,30.0,30.0,30.0,30.0,5.9
Impurity_100_TS_5_embed_P30N_C10N_trial_16,100.0,0.9781441715269634,0.0,0.024,5,100.0,20.0,20.0,20.0,20.0,3.6666666666666665
Impurity_100_TS_5_embed_P30N_C10N_trial_17,100.0,0.9610627966761722,0.0,0.0404,5,100.0,30.0,30.0,30.0,30.0,5.066666666666666
Impurity_100_TS_5_embed_P30N_C10N_trial_18,100.0,0.9188218308212246,0.0,0.0402,5,100.0,30.0,30.0,30.0,30.0,5.733333333333333
Impurity_100_TS_5_embed_P30N_C10N_trial_19,100.0,0.9378734728000456,0.0,0.0482,5,100.0,35.0,35.0,35.0,35.0,6.366666666666666
Impurity_100_TS_5_embed_P30N_C10N_trial_20,100.0,0.8591092676525713,0.0,0.0306,5,100.0,25.0,25.0,25.0,25.0,5.0
Impurity_100_TS_5_embed_P30N_C10N_trial_21,100.0,0.9660505390630166,0.0,0.0124,5,100.0,15.0,15.0,15.0,15.0,2.966666666666667
Impurity_100_TS_5_embed_P30N_C10N_trial_22,100.0,0.9696190375186786,0.0,0.012,5,100.0,10.0,10.0,10.0,10.0,2.333333333333333
Impurity_100_TS_5_embed_P30N_C10N_trial_23,100.0,0.8818662095558831,0.0,0.0516,5,100.0,45.0,45.0,45.0,45.0,7.733333333333333
Impurity_100_TS_5_embed_P30N_C10N_trial_24,100.0,0.9735236417886436,0.0,0.0124,5,100.0,15.0,15.0,15.0,15.0,3.3
Impurity_100_TS_5_embed_P30N_C10N_trial_25,100.0,0.9595700271106784,0.0,0.0128,5,100.0,15.0,15.0,15.0,15.0,2.5
Impurity_100_TS_5_embed_P30N_C10N_trial_26,100.0,0.8659293375848871,0.0,0.0499,5,100.0,40.0,40.0,40.0,40.0,7.5
Impurity_100_TS_5_embed_P30N_C10N_trial_27,100.0,0.9677115155756292,0.0,0.0458,5,100.0,35.0,35.0,35.0,35.0,6.3
Impurity_100_TS_5_embed_P30N_C10N_trial_28,100.0,0.8214729145337827,0.0,0.0424,5,100.0,30.0,30.0,30.0,30.0,5.333333333333333
Impurity_100_TS_5_embed_P30N_C10N_trial_29,100.0,0.9417494419312704,0.0,0.0263,5,100.0,20.0,20.0,20.0,20.0,4.066666666666666
Impurity_100_TS_5_embed_P30N_C10N_trial_30,100.0,0.9280275001106548,0.0,0.0264,5,100.0,20.0,20.0,20.0,20.0,3.566666666666667
Impurity_100_TS_5_embed_P30N_C10N_trial_31,100.0,0.9692690836425812,0.0,0.0132,5,100.0,15.0,15.0,15.0,15.0,2.6333333333333333
Impurity_100_TS_5_embed_P30N_C10N_trial_32,100.0,0.9443653328799038,0.0,0.0268,5,100.0,20.0,20.0,20.0,20.0,3.433333333333333
Impurity_100_TS_5_embed_P30N_C10N_trial_33,100.0,0.9969671431454732,0.0,0.0087,5,100.0,10.0,10.0,10.0,10.0,2.4
Impurity_100_TS_5_embed_P30N_C10N_trial_34,100.0,0.9516356761848144,0.0,0.0453,5,100.0,35.0,35.0,35.0,35.0,6.2
Impurity_100_TS_5_embed_P30N_C10N_trial_35,100.0,0.9860755733781242,0.0,0.0234,5,100.0,20.0,20.0,20.0,20.0,3.7666666666666666
Impurity_100_TS_5_embed_P30N_C10N_trial_36,100.0,0.9574100467686184,0.0,0.0262,5,100.0,20.0,20.0,20.0,20.0,4.166666666666667
Impurity_100_TS_5_embed_P30N_C10N_trial_37,100.0,0.9328502256897604,0.0,0.0477,5,100.0,35.0,35.0,35.0,35.0,5.766666666666667
Impurity_100_TS_5_embed_P30N_C10N_trial_38,100.0,0.9733470046182352,0.0,0.054,5,100.0,50.0,50.0,50.0,50.0,8.733333333333333
Impurity_100_TS_5_embed_P30N_C10N_trial_39,100.0,0.9625464097224856,0.0,0.0209,5,100.0,15.0,15.0,15.0,15.0,3.2666666666666666
Impurity_100_TS_5_embed_P30N_C10N_trial_40,100.0,0.7911381389458048,0.0,0.0471,5,100.0,35.0,35.0,35.0,35.0,6.066666666666666
Impurity_100_TS_5_embed_P30N_C10N_trial_41,100.0,0.9217026954884584,0.0,0.0502,5,100.0,40.0,40.0,40.0,40.0,6.833333333333333
Impurity_100_TS_5_embed_P30N_C10N_trial_42,100.0,0.8970293133988513,0.0,0.0413,5,100.0,30.0,30.0,30.0,30.0,5.333333333333333
Impurity_100_TS_5_embed_P30N_C10N_trial_43,100.0,0.9503411399234633,0.0,0.0498,5,100.0,40.0,40.0,40.0,40.0,7.333333333333333
Impurity_100_TS_5_embed_P30N_C10N_trial_44,100.0,0.8930320028691909,0.0,0.0259,5,100.0,20.0,20.0,20.0,20.0,3.733333333333333
Impurity_100_TS_5_embed_P30N_C10N_trial_45,100.0,0.694010195655629,0.0,0.0552,5,100.0,55.0,55.0,55.0,55.0,9.566666666666666
Impurity_100_TS_5_embed_P30N_C10N_trial_46,100.0,0.9876292044689176,0.0,0.0127,5,100.0,15.0,15.0,15.0,15.0,3.1666666666666665
Impurity_100_TS_5_embed_P30N_C10N_trial_47,100.0,0.9719881713590872,0.0,0.01,5,100.0,10.0,10.0,10.0,10.0,2.333333333333333
Impurity_100_TS_5_embed_P30N_C10N_trial_48,100.0,0.9633728797679336,0.0,0.0269,5,100.0,20.0,20.0,20.0,20.0,3.8666666666666663
Impurity_100_TS_5_embed_P30N_C10N_trial_49,100.0,0.6659384435331014,0.0,0.0346,5,100.0,25.0,25.0,25.0,25.0,4.966666666666667
Impurity_100_TS_5_embed_P30N_C10N_trial_50,100.0,0.3789599483499006,0.0,0.0494,5,100.0,40.0,40.0,40.0,40.0,6.966666666666667
Impurity_100_TS_5_embed_P30N_C10N_trial_51,100.0,0.8822554352048508,0.0,0.054,5,100.0,50.0,50.0,50.0,50.0,8.666666666666666
Impurity_100_TS_5_embed_P30N_C10N_trial_52,100.0,0.7559338437803902,0.0,0.0409,5,100.0,30.0,30.0,30.0,30.0,4.933333333333334
Impurity_100_TS_5_embed_P30N_C10N_trial_53,100.0,0.7688164541421793,0.0,0.0388,5,100.0,30.0,30.0,30.0,30.0,5.466666666666667
Impurity_100_TS_5_embed_P30N_C10N_trial_54,100.0,0.9567718962792464,0.0,0.0376,5,100.0,25.0,25.0,25.0,25.0,4.866666666666666
Impurity_100_TS_5_embed_P30N_C10N_trial_55,100.0,0.8579479632025744,0.0,0.0537,5,100.0,55.0,55.0,55.0,55.0,9.366666666666667
Impurity_100_TS_5_embed_P30N_C10N_trial_56,100.0,0.9640402693410618,0.0,0.0246,5,100.0,20.0,20.0,20.0,20.0,3.733333333333333
Impurity_100_TS_5_embed_P30N_C10N_trial_57,100.0,0.4142505043012368,0.0,0.0478,5,100.0,35.0,35.0,35.0,35.0,6.333333333333333
Impurity_100_TS_5_embed_P30N_C10N_trial_58,100.0,0.7843021873935462,0.0,0.055,5,100.0,55.0,55.0,55.0,55.0,9.333333333333334
Impurity_100_TS_5_embed_P30N_C10N_trial_59,100.0,0.7892374383910155,0.0,0.0229,5,100.0,20.0,20.0,20.0,20.0,3.466666666666667
Impurity_100_TS_5_embed_P30N_C10N_trial_60,100.0,0.9757384881039626,0.0,0.019,5,100.0,15.0,15.0,15.0,15.0,2.566666666666667
Impurity_100_TS_5_embed_P30N_C10N_trial_61,100.0,0.954667815101746,0.0,0.0243,5,100.0,20.0,20.0,20.0,20.0,3.8
Impurity_100_TS_5_embed_P30N_C10N_trial_62,100.0,0.9502137384995886,0.0,0.0553,5,100.0,55.0,55.0,55.0,55.0,9.766666666666667
Impurity_100_TS_5_embed_P30N_C10N_trial_63,100.0,0.9799659946914756,0.0,0.0201,5,100.0,15.0,15.0,15.0,15.0,2.9
Impurity_100_TS_5_embed_P30N_C10N_trial_64,100.0,0.9915528026223954,0.0,0.0113,5,100.0,10.0,10.0,10.0,10.0,1.9666666666666663
Impurity_100_TS_5_embed_P30N_C10N_trial_65,100.0,0.9453722224830288,0.0,0.044,5,100.0,35.0,35.0,35.0,35.0,6.366666666666666
Impurity_100_TS_5_embed_P30N_C10N_trial_66,100.0,0.9813463159784802,0.0,0.0104,5,100.0,10.0,10.0,10.0,10.0,2.3
Impurity_100_TS_5_embed_P30N_C10N_trial_67,100.0,0.9674902055349828,0.0,0.0403,5,100.0,30.0,30.0,30.0,30.0,5.366666666666666
Impurity_100_TS_5_embed_P30N_C10N_trial_68,100.0,0.9601417355296784,0.0,0.0128,5,100.0,15.0,15.0,15.0,15.0,2.8
Impurity_100_TS_5_embed_P30N_C10N_trial_69,100.0,0.9523501426358404,0.0,0.0253,5,100.0,20.0,20.0,20.0,20.0,3.933333333333333
Impurity_100_TS_5_embed_P30N_C10N_trial_70,100.0,0.9782954836569546,0.0,0.0029,5,100.0,10.0,10.0,10.0,10.0,2.333333333333333
Impurity_100_TS_5_embed_P30N_C10N_trial_71,100.0,0.965281206097262,0.0,0.0225,5,100.0,20.0,20.0,20.0,20.0,3.466666666666667
Impurity_100_TS_5_embed_P30N_C10N_trial_72,100.0,0.9317909971119837,0.0,0.0567,5,100.0,55.0,55.0,55.0,55.0,8.466666666666667
Impurity_100_TS_5_embed_P30N_C10N_trial_73,100.0,0.9761080254974008,0.0,0.0493,5,100.0,40.0,40.0,40.0,40.0,6.9
Impurity_100_TS_5_embed_P30N_C10N_trial_74,100.0,0.955437620619912,0.0,0.0322,5,100.0,25.0,25.0,25.0,25.0,4.233333333333333
Impurity_100_TS_5_embed_P30N_C10N_trial_75,100.0,0.8800354606202199,0.0,0.0503,5,100.0,40.0,40.0,40.0,40.0,7.066666666666666
Impurity_100_TS_5_embed_P30N_C10N_trial_76,100.0,0.9728828958459248,0.0,0.0392,5,100.0,30.0,30.0,30.0,30.0,5.366666666666666
Impurity_100_TS_5_embed_P30N_C10N_trial_77,100.0,0.9515742471511764,0.0,0.0236,5,100.0,20.0,20.0,20.0,20.0,3.566666666666667
Impurity_100_TS_5_embed_P30N_C10N_trial_78,100.0,0.860091340857311,0.0,0.0536,5,100.0,50.0,50.0,50.0,50.0,8.8
Impurity_100_TS_5_embed_P30N_C10N_trial_79,100.0,0.9421341206339836,0.0,0.04,5,100.0,30.0,30.0,30.0,30.0,5.266666666666667
Impurity_100_TS_5_embed_P30N_C10N_trial_80,100.0,0.9013429938531076,0.0,0.0364,5,100.0,25.0,25.0,25.0,25.0,4.733333333333333
Impurity_100_TS_5_embed_P30N_C10N_trial_81,100.0,0.9837574077188664,0.0,0.0222,5,100.0,15.0,15.0,15.0,15.0,2.5
Impurity_100_TS_5_embed_P30N_C10N_trial_82,100.0,0.5060301081347642,0.0,0.0533,5,100.0,55.0,55.0,55.0,55.0,9.233333333333333
Impurity_100_TS_5_embed_P30N_C10N_trial_83,100.0,0.9535119561342597,0.0,0.0255,5,100.0,20.0,20.0,20.0,20.0,4.1
Impurity_100_TS_5_embed_P30N_C10N_trial_84,100.0,0.9894355899328549,0.0,0.0068,5,100.0,10.0,10.0,10.0,10.0,2.2666666666666666
Impurity_100_TS_5_embed_P30N_C10N_trial_85,100.0,0.9361311007139672,0.0,0.0008,5,100.0,10.0,10.0,10.0,10.0,1.9666666666666663
Impurity_100_TS_5_embed_P30N_C10N_trial_86,100.0,0.8352886870956234,0.0,0.0496,5,100.0,40.0,40.0,40.0,40.0,7.233333333333333
Impurity_100_TS_5_embed_P30N_C10N_trial_87,100.0,0.6682177531415583,0.0,0.0203,5,100.0,15.0,15.0,15.0,15.0,3.2666666666666666
Impurity_100_TS_5_embed_P30N_C10N_trial_88,100.0,0.9942250153535684,0.0,0.0128,5,100.0,15.0,15.0,15.0,15.0,2.833333333333333
Impurity_100_TS_5_embed_P30N_C10N_trial_89,100.0,0.6356099846651411,0.0,0.0329,5,100.0,25.0,25.0,25.0,25.0,4.833333333333333
Impurity_100_TS_5_embed_P30N_C10N_trial_90,100.0,0.971688152887336,0.0,0.0343,5,100.0,25.0,25.0,25.0,25.0,4.4
Impurity_100_TS_5_embed_P30N_C10N_trial_91,100.0,0.8711089135116552,0.0,0.0457,5,100.0,35.0,35.0,35.0,35.0,6.4
Impurity_100_TS_5_embed_P30N_C10N_trial_92,100.0,0.9755704925489688,0.0,0.0241,5,100.0,20.0,20.0,20.0,20.0,4.033333333333333
Impurity_100_TS_5_embed_P30N_C10N_trial_93,100.0,0.9511160336184448,0.0,0.0249,5,100.0,20.0,20.0,20.0,20.0,3.3
Impurity_100_TS_5_embed_P30N_C10N_trial_94,100.0,0.9443490969679176,0.0,0.0484,5,100.0,40.0,40.0,40.0,40.0,6.733333333333333
Impurity_100_TS_5_embed_P30N_C10N_trial_95,100.0,0.972366528535346,0.0,0.0535,5,100.0,50.0,50.0,50.0,50.0,8.433333333333334
Impurity_100_TS_5_embed_P30N_C10N_trial_96,100.0,0.976219401876882,0.0,0.0174,5,100.0,15.0,15.0,15.0,15.0,2.933333333333333
Impurity_100_TS_5_embed_P30N_C10N_trial_97,100.0,0.9280571248038828,0.0,0.0509,5,100.0,40.0,40.0,40.0,40.0,7.333333333333333
Impurity_100_TS_5_embed_P30N_C10N_trial_98,100.0,0.9544499742003948,0.0,0.0351,5,100.0,25.0,25.0,25.0,25.0,4.566666666666666
Impurity_100_TS_5_embed_P30N_C10N_trial_99,100.0,0.94648787197791,0.0,0.0332,5,100.0,25.0,25.0,25.0,25.0,4.3
